87,1,0,0,0,0,0,1
0,82,0,0,0,0,0,0
0,0,106,0,0,0,0,0
0,0,0,116,0,3,0,0
0,0,0,0,94,0,0,0
0,0,0,0,0,105,0,1
0,0,0,0,0,0,102,0
2,1,0,0,0,11,0,88
