83,2,0,0,0,1,1,2
0,79,0,0,0,3,0,0
0,0,106,0,0,0,0,0
0,0,0,114,0,4,0,1
0,0,0,0,94,0,0,0
0,0,0,0,0,106,0,0
0,0,0,0,0,0,102,0
2,1,0,0,0,14,0,85
