network,Time,accuracy,class1_F1,class1_FN,class1_FP,class1_Precision,class1_Recall,class1_TN,class1_TP,class2_F1,class2_FN,class2_FP,class2_Precision,class2_Recall,class2_TN,class2_TP,class3_F1,class3_FN,class3_FP,class3_Precision,class3_Recall,class3_TN,class3_TP,class4_F1,class4_FN,class4_FP,class4_Precision,class4_Recall,class4_TN,class4_TP,class5_F1,class5_FN,class5_FP,class5_Precision,class5_Recall,class5_TN,class5_TP,class6_F1,class6_FN,class6_FP,class6_Precision,class6_Recall,class6_TN,class6_TP,class7_F1,class7_FN,class7_FP,class7_Precision,class7_Recall,class7_TN,class7_TP,class8_F1,class8_FN,class8_FP,class8_Precision,class8_Recall,class8_TN,class8_TP,f1_macro,iteration,matthews,precision_macro,recall_macro
networkA_improv_fast,45.54212236404419,0.9875,0.9886363636363636,2,0,1.0,0.9775280898876404,711,87,0.9879518072289156,0,2,0.9761904761904762,1.0,716,82,0.9953051643192489,0,1,0.9906542056074766,1.0,693,106,0.9790794979079498,2,3,0.975,0.9831932773109243,678,117,1.0,0,0,1.0,1.0,706,94,0.9716981132075472,3,3,0.9716981132075472,0.9716981132075472,691,103,1.0,0,0,1.0,1.0,698,102,0.9801980198019802,3,1,0.99,0.9705882352941176,697,99,0.9878586207627507,152501,0.9857028894237274,0.9879428493756875,0.9878759644625288
