87,1,0,0,0,0,0,1
0,82,0,0,0,0,0,0
0,0,106,0,0,0,0,0
0,0,0,117,0,2,0,0
0,0,0,0,94,0,0,0
0,1,0,2,0,103,0,0
0,0,0,0,0,0,102,0
0,0,1,1,0,1,0,99
