88,0,0,0,0,0,0,1
0,82,0,0,0,0,0,0
0,0,106,0,0,0,0,0
0,0,0,117,0,2,0,0
0,0,0,0,94,0,0,0
0,1,0,0,0,103,0,2
0,0,0,0,0,0,102,0
1,0,0,0,0,4,0,97
