88,0,0,0,0,1,0,0
0,81,0,0,0,1,0,0
0,0,106,0,0,0,0,0
0,0,0,117,0,2,0,0
0,0,0,0,91,1,2,0
1,0,0,1,0,104,0,0
0,0,0,0,0,0,102,0
3,2,3,1,0,17,0,76
