87,1,0,0,0,0,0,1
0,82,0,0,0,0,0,0
0,0,106,0,0,0,0,0
0,0,0,117,0,2,0,0
0,0,0,0,94,0,0,0
0,0,0,0,0,106,0,0
0,0,0,0,0,3,99,0
2,4,0,0,0,7,0,89
