iteration,error
653,0.5932992672052206
657,0.5397019822359863
661,0.6274831283147131
665,0.5879499352396037
669,0.5733107949014273
673,0.5362945612946433
677,0.5347047135533067
681,0.527580038076303
685,0.5521081857033844
689,0.5317769192258184
693,0.6035298457132797
697,0.600331295513123
701,0.5703311648193552
705,0.5334541129655394
709,0.49069624456201755
713,0.5080289554209229
717,0.555593944955174
721,0.619339067236705
725,0.5280147861346736
729,0.5277168021268258
733,0.5219335863526642
737,0.5511341885794743
741,0.5540463573922242
745,0.5697808649214953
749,0.5981670344589998
753,0.5477447809788528
757,0.618707612083421
761,0.5399576043750698
765,0.6364238799535615
769,0.5957964816139689
773,0.5228130491170455
777,0.5658071828403668
781,0.6201925023586085
785,0.5448498544463006
789,0.6645852719594316
793,0.6225737730618832
797,0.5608068252260069
801,0.5316419776960147
805,0.5559296893815406
809,0.5926960284142632
813,0.5698237313774341
817,0.5458226355316221
821,0.5369266484519697
825,0.5400920638135781
829,0.5410626627139149
833,0.5251177561454028
837,0.6400416686540665
841,0.5554644697908013
845,0.535682977966768
849,0.5031037759042734
853,0.5386484581832317
857,0.5050059647835217
861,0.5137084523777258
865,0.5187853234988254
869,0.5615237724180215
873,0.5306072895950066
877,0.5378881939631169
881,0.5647425693206746
885,0.537776023775443
889,0.5293577599110622
893,0.54033123169325
897,0.5350947948887458
901,0.5144768695652678
905,0.5394588761000654
909,0.5850318566949403
913,0.5586592145002786
917,0.5516108815338188
921,0.524197270799662
925,0.5820296715372355
929,0.5143100496612989
933,0.6391698989812723
937,0.5568876365256186
941,0.5472404520635009
945,0.49952048875600724
949,0.5446281802724333
953,0.5839577565755737
957,0.5169635394379722
961,0.5447514271709679
965,0.5261669662692372
969,0.5177499098340058
973,0.538634048260392
977,0.5266359693892301
981,0.5146745810770335
985,0.5078360451304269
989,0.5242694355935553
993,0.5386712578298618
997,0.5308605943052433
1001,0.6099790285717164
1005,0.5310746151915292
1009,0.5288720538580864
1013,0.5326997018357637
1017,0.6210670504637692
1021,0.5551808088547625
1025,0.5993111785585081
1029,0.5347570120841109
1033,0.5574865464714962
1037,0.49924974792530674
1041,0.5425322343623203
1045,0.5837218153145078
1049,0.5640550828544193
1053,0.5163966921536498
1057,0.5393472209217516
1061,0.5161281574050215
1065,0.521916978112796
1069,0.5675447461468208
1073,0.49601703564006866
1077,0.5091068599651445
1081,0.49757395271985716
1085,0.5651349437703571
1089,0.4849376790564791
1093,0.5178366605351795
1097,0.5117173612388273
1101,0.567734849640995
1105,0.5206426095401071
1109,0.4695328572212177
1113,0.44616609107324706
1117,0.4459168213729527
1121,0.41735278071916593
1125,0.42092393275349577
1129,0.400345478610875
1133,0.4095801159835857
1137,0.43468117050166905
1141,0.3952133737426175
1145,0.39143243288266283
1149,0.38634249391718617
1153,0.3876610422071191
1157,0.3695894250086649
1161,0.4022620974246225
1165,0.39934015267268097
1169,0.37867282197888874
1173,0.3910091785712416
1177,0.35940761184897213
1181,0.3633225383256508
1185,0.3605194715769435
1189,0.36649623826783445
1193,0.4102017876988975
1197,0.3750828451372615
1201,0.3934738974925924
1205,0.35503592618660235
1209,0.35307667205134174
1213,0.3709653943240484
1217,0.35187645142054097
1221,0.3563282107063169
1225,0.35915569514330775
1229,0.3484610281025512
1233,0.3486166333963955
1237,0.3599399220832176
1241,0.347648997159809
1245,0.35749192674069236
1249,0.3504636437933415
1253,0.3683247996282628
1257,0.3479999933489326
1261,0.3501348833578434
1265,0.3625010233704192
1269,0.3671341659656465
1273,0.3602437603810369
1277,0.34732663984330064
1281,0.36037642656603575
1285,0.344841303709178
1289,0.3499496287017357
1293,0.344256292672607
1297,0.3567913518996779
1301,0.3564450315918767
1305,0.34177033430277487
1309,0.37291990583293444
1313,0.3776716884865611
1317,0.36351546014337216
1321,0.35150938976862484
1325,0.34862429429944997
1329,0.3417741301128633
1333,0.35617058053155437
1337,0.3411646652526378
1341,0.32448442818367523
1345,0.3187194279950239
1349,0.380371765076788
1353,0.3156979713972895
1357,0.38178160762369917
1361,0.3233056972464009
1365,0.27549164041017066
1369,0.23132205049753124
1373,0.25227495841755476
1377,0.22297887806988886
1381,0.18171055751109125
1385,0.15601405170971547
1389,0.12707863296488653
1393,0.061354709320791276
1397,0.0892166869505335
1401,0.0728786272759395
1405,0.047422685149686346
1409,0.045621232703991606
1413,0.021235821164242927
1417,0.018608701773951297
1421,0.017757584242219338
1425,0.016950356681965015
1429,0.015360394947463586
1433,0.014007656823346988
1437,0.012916755755766392
1441,0.012419567947000894
1445,0.011696260033928174
1449,0.011238047514019921
1453,0.01087956125553964
1457,0.010459829729228556
1461,0.010097138521104417
1465,0.009740078437159284
1469,0.009580310154046676
1473,0.00922806837978245
1477,0.008836246394130692
1481,0.008590013558360319
1485,0.008345372181381174
1489,0.008122270216969362
1493,0.007956990093733041
1497,0.007743942002149538
1501,0.007501474825711642
1505,0.007314780647196651
1509,0.0071378663546445426
1513,0.006960304276891507
1517,0.006830308421587938
1521,0.006672327410128976
1525,0.006526135943913547
1529,0.006372228187547829
1533,0.00629133320036112
1537,0.006090881577860465
1541,0.005975569630984585
1545,0.0058920331095223735
1549,0.005772247248738498
1553,0.005657071917304517
1557,0.005520403969982257
1561,0.005423691375035314
1565,0.005326910343843645
1569,0.005225575416114419
1573,0.005156987567214001
1577,0.0050433209596772045
1581,0.004985676775513947
1585,0.004877145163103737
1589,0.004801385359826657
1593,0.004720918079300312
1597,0.004639164791219706
1601,0.00456806699955517
1605,0.00451491734549682
1609,0.004438253593737227
1613,0.004361817896855557
1617,0.004307668358126536
1621,0.00423994296593922
1625,0.004184678326446619
1629,0.004135839156343823
1633,0.0040602182348060565
1637,0.00400096456933176
1641,0.003948573029176003
1645,0.003897056226561656
1649,0.003843055239615042
1653,0.0037921155664411856
1657,0.0037433485208745432
1661,0.0036929451362958847
1665,0.0036462509634132743
1669,0.0036169783813323267
1673,0.003558128128427767
1677,0.003512217444155445
1681,0.003483993087225616
1685,0.0034292404037400345
1689,0.0033873766207203346
1693,0.00336368892367529
1697,0.003318771005898018
1701,0.0032732032211905122
1705,0.003234858664736764
1709,0.0032125224406340572
1713,0.003163032113004699
1717,0.003136718900565825
1721,0.003097224218151173
1725,0.003064275770608827
1729,0.003036148477896405
1733,0.003000447661967066
1737,0.002968497141033456
1741,0.0029430525366173593
1745,0.002905280921354624
1749,0.0028767796000208332
1753,0.0028561418885710886
1757,0.0028184980973149144
1761,0.002793848021138607
1765,0.0027727889944624273
1769,0.002738811956109305
1773,0.0027131731578847215
1777,0.0026863308765088688
1781,0.002668120891014725
1785,0.002636791904782329
1789,0.0026117584557531818
1793,0.002587908969390296
1797,0.0025690973005432272
1801,0.0025500481341072323
1805,0.002523594646965348
1809,0.002499939684995271
1813,0.002473231947917163
1817,0.002453163048415238
1821,0.002434503582428953
1825,0.0024110004070319016
1829,0.002390403339037411
1833,0.0023707047508475586
1837,0.002353976108826766
1841,0.0023304150397026532
1845,0.0023140295155461748
1849,0.0022951977093955867
1853,0.002275306677593303
1857,0.002262026970211948
1861,0.0022379573223773263
1865,0.0022241001454631516
1869,0.0022037173767527406
1873,0.0021872544677730018
1877,0.002170706339109341
1881,0.0021529011302108573
1885,0.0021364372537485353
1889,0.002124062356096138
1893,0.0021046892556230755
1897,0.0020910115181856223
1901,0.0020733042233248653
1905,0.002057986750543389
1909,0.0020425233618895757
1913,0.0020281772655727287
1917,0.0020130148361419426
1921,0.0020003288407045234
1925,0.001987920672158868
1929,0.0019719730992516647
1933,0.001959824990092007
1937,0.0019491944559693625
1941,0.0019304477743407507
1945,0.0019175496570354243
1949,0.0019038156514962416
1953,0.001893616414035496
1957,0.0018777703009686256
1961,0.0018671169663840742
1965,0.0018588841956676738
1969,0.001844369779445877
1973,0.001831268689858877
1977,0.0018179104432233498
1981,0.0018054489790287906
1985,0.0017938287909158902
1989,0.001782221607229774
1993,0.001773252487325469
1997,0.00175913677621423
2001,0.0017497659437997483
2005,0.0017377563601105733
2009,0.0017267601967600262
2013,0.0017190113775048294
2017,0.0017062080489126433
2021,0.0016951508703300256
2025,0.0016851347375342034
2029,0.0016767603175113035
2033,0.0016650462427654869
2037,0.0016546438204882506
2041,0.0016447050688158304
2045,0.0016366430943297568
2049,0.0016296787242328615
2053,0.001615870818519463
2057,0.0016096446449256276
2061,0.001597713434727979
2065,0.0015884371668910592
2069,0.0015791729258083594
2073,0.0015706086374087875
2077,0.0015636160389075795
2081,0.0015539734315098874
2085,0.0015469841102634069
2089,0.0015371471878565003
2093,0.0015294414616155378
2097,0.001518563459921957
2101,0.0015101950001880657
2105,0.0015020311221541588
2109,0.0014939512660234145
2113,0.0014856106625110025
2117,0.0014793723086955952
2121,0.0014698085148180924
2125,0.0014622294004444322
2129,0.0014559330958746732
2133,0.0014462697990355199
2137,0.001441833226077578
2141,0.0014334096153733357
2145,0.0014246385907817545
2149,0.0014189075264017257
2153,0.0014108927157315046
2157,0.001402886401066522
2161,0.0013956617395551607
2165,0.0013900464136490699
2169,0.0013824989071732007
2173,0.0013747128682544479
2177,0.0013679626809191138
2181,0.001360938920707955
2185,0.0013554215975614455
2189,0.0013495056383962564
2193,0.0013425450930546043
2197,0.0013340279178212784
2201,0.0013274561818870617
2205,0.001321729484927323
2209,0.0013151918955794533
2213,0.0013092353004649792
2217,0.001302811655971502
2221,0.0012978778852373628
2225,0.0012907112832561698
2229,0.0012846782302462288
2233,0.0012781022477816653
2237,0.0012721793060865485
2241,0.0012677691091531173
2245,0.0012611732018360119
2249,0.0012549439264680374
2253,0.0012490664083028376
2257,0.0012433194687701593
2261,0.0012390758377115794
2265,0.0012340233326958894
2269,0.0012280966919239007
2273,0.0012213626240962375
2277,0.001215750125347139
2281,0.0012104964248637988
2285,0.001206051693039874
2289,0.0011994587539292444
2293,0.001195083092283695
2297,0.001189110779274874
2301,0.0011842773263705106
2305,0.0011787970653821
2309,0.0011747555874002508
2313,0.0011687841892033713
2317,0.0011654140125854217
2321,0.0011589397808135908
2325,0.001154159275813362
2329,0.0011490189257714872
2333,0.0011444051371082183
2337,0.001139921001435318
2341,0.0011347733064767179
2345,0.0011314341158327349
2349,0.0011262576635492792
2353,0.001120576311105102
2357,0.0011164575194797148
2361,0.0011118967093267337
2365,0.0011071268065196349
2369,0.0011028574037394566
2373,0.0010981359689799732
2377,0.0010938948051185636
2381,0.0010904691798163855
2385,0.0010848449769001929
2389,0.0010822339384780257
2393,0.0010763324862262237
2397,0.001072224315083825
2401,0.0010678129202150027
2405,0.0010637717599912273
2409,0.0010596483745018617
2413,0.001055415853111999
2417,0.001051586592438131
2421,0.0010484105840983886
2425,0.0010439148346002465
2429,0.0010396726253040457
2433,0.0010354748767143454
2437,0.001031792942491095
2441,0.001027747583213749
2445,0.001023760900163915
2449,0.0010196717805072547
2453,0.001016625772723184
2457,0.0010118677162486898
2461,0.0010087070314596523
2465,0.0010049131446485942
2469,0.0010008306764763167
2473,0.0009981236136413982
2477,0.0009936954995751579
2481,0.0009898755184690891
2485,0.0009864551242088257
2489,0.000983327602565877
2493,0.0009789630408279441
2497,0.0009753869311442781
2501,0.0009724124577850991
2505,0.0009687302747112955
2509,0.0009655260627055201
2513,0.0009619025456658798
2517,0.0009585132613906958
2521,0.000955840686052602
2525,0.0009521627027061797
2529,0.0009484049466717769
2533,0.0009449216570571023
2537,0.0009422391948579762
2541,0.000938237764240551
2545,0.0009352668454431271
2549,0.000932073133147546
2553,0.0009293100597977096
2557,0.0009253304609878781
2561,0.0009226344837466099
2565,0.0009191371625882525
2569,0.0009166043623970608
2573,0.0009132739305647193
2577,0.0009100121981483408
2581,0.000907143565904062
2585,0.000903800571139801
2589,0.0009010474651714329
2593,0.0008989491457363843
2597,0.0008947003009729739
2601,0.0008917222281826281
2605,0.0008887879686546777
2609,0.0008860297280070758
2613,0.0008835967473532767
2617,0.0008802626463861834
2621,0.000877156295889209
2625,0.0008751097169941102
2629,0.0008714392377098718
2633,0.0008691771139062009
2637,0.0008656745670909737
2641,0.0008633864338658809
2645,0.0008615136785798121
2649,0.0008576287716920587
2653,0.0008548642018981146
2657,0.000852948679875248
2661,0.0008495991899468968
2665,0.0008468025801072204
2669,0.0008449294141325715
2673,0.0008419905740901612
2677,0.0008389937688639891
2681,0.0008363888114878096
2685,0.000833721611251628
2689,0.0008317143492862459
2693,0.0008284852767246867
2697,0.0008260579513271505
2701,0.0008239928587768435
2705,0.0008210728081789551
2709,0.0008183658504541869
2713,0.0008158375705681659
2717,0.000813450166329552
2721,0.000811074886332421
2725,0.000808957084537918
2729,0.0008064047688460312
2733,0.0008037736478445698
2737,0.0008013797074375456
2741,0.0007995566035905583
2745,0.0007964348525647522
2749,0.0007942773047362915
2753,0.000791726616022765
2757,0.0007895489047876521
2761,0.000787175815144442
2765,0.0007848338742278082
2769,0.000782509903970239
2773,0.0007802642498043996
2777,0.0007779510796588775
2781,0.0007756805639115712
2785,0.0007734387281876566
2789,0.0007718651323009778
2793,0.0007690207308157415
2797,0.0007673794784589309
2801,0.0007645920185702488
2805,0.0007631106703891025
2809,0.0007608701357159779
2813,0.0007581599188063231
2817,0.0007564561711966365
2821,0.0007538518011504018
2825,0.000752035297221471
2829,0.0007494930187511181
2833,0.0007483433084867442
2837,0.000745366263279342
2841,0.0007433457428236115
2845,0.0007416373486636549
2849,0.0007392407534207707
2853,0.0007372651313637373
2857,0.0007352339909881404
2861,0.0007331671362919574
2865,0.0007316205330983449
2869,0.0007290239801193289
2873,0.0007270460765512814
2877,0.0007252361423969328
2881,0.0007236476574037714
2885,0.000721296502758272
2889,0.0007192508773067876
2893,0.0007174240665335942
2897,0.0007160387283625659
2901,0.0007134949330682619
2905,0.0007121590336752952
2909,0.0007100505948939992
2913,0.00070788259845357
2917,0.0007058887839299625
2921,0.0007040445458952658
2925,0.0007023099962305049
2929,0.0007004667340959711
2933,0.000698567551818802
2937,0.0006967758744505885
2941,0.0006948899636977918
2945,0.000693407159055001
2949,0.0006913609221161907
2953,0.00068945755486386
2957,0.000687757941641603
2961,0.0006862961368226997
2965,0.0006840695181255803
2969,0.0006824117668405995
2973,0.0006805713061701649
2977,0.0006791474556289202
2981,0.0006770635852113166
2985,0.0006756672708058769
2989,0.0006738192790752721
2993,0.0006723491661542758
2997,0.000670260684005185
3001,0.0006685497467276653
3005,0.0006669430680449661
3009,0.000665397151571499
3013,0.0006639624115371104
3017,0.0006621834925033124
3021,0.0006610358971462178
3025,0.000659026868771405
3029,0.0006570858056748615
3033,0.0006556915005857387
3037,0.0006538165176673168
3041,0.0006522434227938295
3045,0.0006507236151993017
3049,0.0006490081898079756
3053,0.0006477311502098877
3057,0.0006459491370789075
3061,0.0006448042624887194
3065,0.0006431219379181869
3069,0.0006414214394723503
3073,0.0006396565429178194
3077,0.0006382225482544474
3081,0.0006368490944814566
3085,0.0006350420013407332
3089,0.000633439337737644
3093,0.0006322242273909691
3097,0.00063062754452324
3101,0.0006290050750777057
3105,0.0006279638418066633
3109,0.0006263138687882102
3113,0.000624619421496039
3117,0.0006231158422853412
3121,0.0006219927299055744
3125,0.000620254296135603
3129,0.0006190946967146685
3133,0.0006172323526732829
3137,0.000615771060951426
3141,0.000614385597647442
3145,0.0006130406251187152
3149,0.0006116444728890024
3153,0.0006104504939604687
3157,0.0006088218961396161
3161,0.0006074162829940022
3165,0.0006059415521455435
3169,0.0006048629203995195
3173,0.0006031488667341861
3177,0.0006021993018956039
3181,0.0006008275565920787
3185,0.0005993468520821851
3189,0.0005981758069305204
3193,0.000596348310930383
3197,0.0005953998546030486
3201,0.0005939541565613479
3205,0.0005928302274271361
3209,0.0005913523616276493
3213,0.0005897547501714051
3217,0.0005886674504044249
3221,0.0005870564098340912
3225,0.0005858486003321371
3229,0.0005848104426712996
3233,0.0005835842306705179
3237,0.0005819258557163579
3241,0.000580611944646304
3245,0.0005794140123509612
3249,0.0005781529883896089
3253,0.0005768082692836318
3257,0.0005756036625823039
3261,0.000574640622319473
3265,0.0005730849675349813
3269,0.0005718799597020712
3273,0.0005705905368669635
3277,0.0005693401770412439
3281,0.0005681274245619797
3285,0.0005669569262716374
3289,0.0005659526369315602
3293,0.000564503844727977
3297,0.0005632383993713305
3301,0.0005623508407798
3305,0.0005612797956573529
3309,0.0005596807212776215
3313,0.0005585041805098925
3317,0.0005575871290106811
3321,0.0005565151953253953
3325,0.0005550043110252461
3329,0.0005540296233939257
3333,0.0005526895765981445
3337,0.0005518832123717349
3341,0.0005503919397950596
3345,0.0005492144773424968
3349,0.0005482953737325174
3353,0.0005469120194984887
3357,0.0005459494209559483
3361,0.0005447104525293703
3365,0.0005435014660212616
3369,0.000542553614918748
3373,0.0005411987276605371
3377,0.0005406132371377815
3381,0.0005390569688910746
3385,0.0005379583875460794
3389,0.0005368483433923026
3393,0.0005357629930985683
3397,0.0005347160254231539
3401,0.0005336446421360457
3405,0.0005324806559687627
3409,0.0005314381258813563
3413,0.0005303356356146831
3417,0.0005293213554568181
3421,0.0005282800913340045
3425,0.000527425099917042
3429,0.0005261574405976727
3433,0.0005253934929649287
3437,0.0005242219988351483
3441,0.000522999773025048
3445,0.0005218974781348237
3449,0.0005208765843194784
3453,0.0005198357128956399
3457,0.0005188046038669122
3461,0.0005177698293043041
3465,0.000516949456834234
3469,0.0005158505268883502
3473,0.0005149736510550879
3477,0.0005137064525929427
3481,0.0005127108619204226
3485,0.0005117197977234386
3489,0.0005107049028185974
3493,0.0005100592726781586
3497,0.0005087967871306565
3501,0.0005078571606875108
3505,0.0005070379250134384
3509,0.0005059010140497764
3513,0.0005048326112906982
3517,0.0005040634582426569
3521,0.0005030284731911646
3525,0.0005020202934911198
3529,0.0005009997501555469
3533,0.0005001051259362238
3537,0.0004991335687049491
3541,0.0004981858591193369
3545,0.0004974154374078954
3549,0.0004963054126034946
3553,0.000495308008454804
3557,0.0004944190163077836
3561,0.0004934550155006417
3565,0.0004927461628283752
3569,0.0004915704701238136
3573,0.0004909245546394775
3577,0.0004899149818506654
3581,0.00048887522057949
3585,0.00048799605974618677
3589,0.0004870715271342049
3593,0.00048616018881211917
3597,0.00048521502659293336
3601,0.0004843120429099298
3605,0.0004836474698000565
3609,0.00048257855809587876
3613,0.0004816285721613939
3617,0.00048075556360854615
3621,0.00047987151011718676
3625,0.00047900729717245054
3629,0.0004781870537025997
3633,0.0004772938457706429
3637,0.0004763769510683809
3641,0.0004755384781157445
3645,0.0004746233345722862
3649,0.00047375042323910294
3653,0.00047294269042996424
3657,0.00047237858875662437
3661,0.000471292920885219
3665,0.0004705922483107429
3669,0.0004698049788561682
3673,0.00046870281024961646
3677,0.00046785136253198927
3681,0.00046702346080261916
3685,0.00046642286615566626
3689,0.00046538506969942247
3693,0.0004645948450460787
3697,0.00046370305873294693
3701,0.00046287393518245896
3705,0.00046210463152231943
3709,0.00046124783471216475
3713,0.0004604393909475415
3717,0.0004596617366919115
3721,0.00045896136439273465
3725,0.00045807422896413177
3729,0.0004574828301168026
3733,0.00045640250655636983
3737,0.0004556254641242475
3741,0.0004550658462115413
3745,0.0004540147896829447
3749,0.0004532700741000865
3753,0.0004524510470164156
3757,0.000451820380965206
3761,0.0004508796055916896
3765,0.0004501462192724201
3769,0.0004493389556696818
3773,0.00044878789578373253
3777,0.0004478354667716425
3781,0.00044705518705570385
3785,0.0004462997745017456
3789,0.00044552771584382164
3793,0.0004447488602694876
3797,0.0004441171545933586
3801,0.00044319751358677754
3805,0.00044252128168097225
3809,0.0004418876162430374
3813,0.00044101088399039123
3817,0.00044026280450604676
3821,0.00043955415580924776
3825,0.000438770263193803
3829,0.00043804180897475623
3833,0.0004372843267752306
3837,0.00043673631903989993
3841,0.0004357893705686118
3845,0.0004351295556632512
3849,0.00043453718102959147
3853,0.0004336859906353742
3857,0.0004330767075470458
3861,0.00043222020444762726
3865,0.00043148371898442525
3869,0.0004307714515871423
3873,0.0004302917404297825
3877,0.000429540385978933
3881,0.0004288735118684278
3885,0.000428092102913283
3889,0.00042726894005780673
3893,0.00042665251538748624
3897,0.0004258036047648895
3901,0.00042509143570025035
3905,0.00042450821513365046
3909,0.00042375211882692037
3913,0.0004230965399666076
3917,0.00042237611659104945
3921,0.0004218692376134333
3925,0.00042103023511949703
3929,0.0004203679621858388
3933,0.00041966273194293346
3937,0.00041901770556721657
3941,0.00041846382257011954
3945,0.00041767066630934795
3949,0.00041700530163121406
3953,0.0004163054296373968
3957,0.0004157809046383705
3961,0.00041498262943851665
3965,0.00041433426053618717
3969,0.0004137792174591173
3973,0.0004130221394411022
3977,0.00041243546377405107
3981,0.00041173487142562944
3985,0.00041101128097170876
3989,0.0004103739969454258
3993,0.00040978196915082465
3997,0.0004093147807749551
4001,0.0004084610151780299
4005,0.00040798748390365137
4009,0.0004073587222569909
4013,0.0004065302699346313
4017,0.0004058884449782748
4021,0.0004052628915685752
4025,0.0004046612028442754
4029,0.00040400566056689625
4033,0.00040337464279067655
4037,0.00040274385241273155
4041,0.0004022691107177297
4045,0.000401495236211697
4049,0.0004009103851658908
4053,0.00040023684387953905
4057,0.00039966058944281593
4061,0.00039915445411389827
4065,0.0003983935391811087
4069,0.0003978610587705872
4073,0.0003972162957993563
4077,0.00039672052554454125
4081,0.0003960680860973536
4085,0.00039544305006092035
4089,0.0003948186902037645
4093,0.00039420841715457223
4097,0.00039363615023430205
4101,0.00039301249023613287
4105,0.00039247415826628216
4109,0.00039188580576972126
4113,0.0003912502697696787
4117,0.0003906443731812964
4121,0.0003900927357266133
4125,0.0003894862677495342
4129,0.00038886837026179595
4133,0.00038830520848999635
4137,0.00038773626750819514
4141,0.0003871425753806748
4145,0.0003865616777570211
4149,0.00038598529275789896
4153,0.0003855502033367795
4157,0.00038483139957224506
4161,0.00038435908204886973
4165,0.00038375726297663096
4169,0.0003830902203673637
4173,0.000382787718287801
4177,0.000381994558527038
4181,0.0003815427329460681
4185,0.00038091279642842496
4189,0.0003803518555702621
4193,0.000379868218234184
4197,0.00037917025169427216
4201,0.0003786661826544888
4205,0.0003780782890580991
4209,0.00037756672533852646
4213,0.0003771332018054988
4217,0.0003764607956873062
4221,0.0003760524425100489
4225,0.0003753757217333034
4229,0.0003748065925625142
4233,0.0003743683186708049
4237,0.0003736995307880896
4241,0.00037315397753568205
4245,0.0003727208544558123
4249,0.0003721450556007762
4253,0.0003716062265739332
4257,0.00037116778386392835
4261,0.00037054199660567613
4265,0.00037008016721174137
4269,0.00036951161946423294
4273,0.0003689671245636735
4277,0.0003684697167595106
4281,0.000367923342999222
4285,0.0003674544143615273
4289,0.0003668842382433601
4293,0.00036631523347870824
4297,0.0003658978774138941
4301,0.0003652750482090607
4305,0.00036474393610204457
4309,0.00036431599501030623
4313,0.00036378933974233474
4317,0.00036318470337903835
4321,0.0003627505214316257
4325,0.00036222811787271325
4329,0.0003617574541379643
4333,0.0003611644001520605
4337,0.0003609210635786356
4341,0.00036022048040502903
4345,0.00035970679139694147
4349,0.00035920765481264183
4353,0.00035870029950009485
4357,0.00035818703606990167
4361,0.0003577236609542924
4365,0.000357321893355685
4369,0.0003568800120126461
4373,0.00035620760205225005
4377,0.0003557633518116657
4381,0.00035536756823435675
4385,0.00035489990075178836
4389,0.0003542911007021486
4393,0.000353777238161735
4397,0.0003533168867772721
4401,0.00035280568167122195
4405,0.0003523291165790478
4409,0.00035198685942351606
4413,0.0003513752777606621
4417,0.0003509924418012211
4421,0.0003505912708734708
4425,0.00034996193511224163
4429,0.0003494710924534684
4433,0.00034898932444587876
4437,0.0003486442865567314
4441,0.0003480835512658792
4445,0.0003476039867537948
4449,0.00034711104831100796
4453,0.0003467585269455094
4457,0.00034618621082979585
4461,0.0003457502202798706
4465,0.0003452902581457861
4469,0.00034482383698667784
4473,0.0003443271279323853
4477,0.0003439787511963873
4481,0.0003434441795460906
4485,0.0003429891334787773
4489,0.00034253081377383517
4493,0.00034204579201968456
4497,0.0003416094937331131
4501,0.0003411471733494618
4505,0.0003408313599878553
4509,0.0003402721975691717
4513,0.0003398014625440581
4517,0.0003394321208498172
4521,0.0003389218540622669
4525,0.00033852767294412483
4529,0.00033799266526729716
4533,0.00033758595809677466
4537,0.0003371457276943174
4541,0.00033670997665779314
4545,0.00033626096141873044
4549,0.00033584171283905615
4553,0.00033547887800710984
