-2.65746,0.925334,-2.44382,-2.20882,1.3688,-1.10991,-1.20378,-3.40077,1.25901,0.409212,-0.00314872
-0.440453,-0.454536,-0.925112,-3.28339,-2.29548,-0.123952,1.87337,-2.26638,-0.0344859,-3.01101,0.000206796
0.302138,1.72205,1.52407,-0.688621,-2.06595,0.008032,-4.87155,-1.34983,-0.550747,-0.890743,0.00703354
-1.58399,-4.83615,0.0537059,-1.214,-1.97512,1.02423,1.39507,0.262642,-0.224632,-1.86731,0.0166997
-4.76376,-3.64901,-0.967409,1.65802,0.538532,-0.78855,-1.98677,0.932793,0.0251546,-0.612179,0.00906721
-4.39528,-0.267571,-1.89821,-3.52803,-2.99279,-0.487052,0.0553752,2.36266,-0.219374,1.54061,0.00303361
-1.41139,-1.21756,0.222036,-3.77286,-0.867853,0.298259,-4.39223,1.8558,-2.46826,1.33513,0.0190651
-1.54142,-1.58514,0.280527,-0.351709,-3.57665,0.751819,0.0871097,-1.49051,-1.39097,3.52188,-0.0165641
